girls,help,rating_R,cast,man,man,high,high,family,country,young,love,love,rating_NR,woman,rating_G,duration,black,life,life,rating_TV-MA,teen,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,friends,girl,girl,rating_TV-Y7,rating_PG-13
0,0,0.0,3246,0,0,0,0,0,1772,1,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,3149,0,0,0,0.0,0.0
0,0,0.0,7038,0,1,0,0,0,3325,0,0,0,0.0,1,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.0,1.0,0,0,0,1,0,8440,0,0,0,0.0,0.0
0,0,0.0,3067,0,0,0,0,0,1325,0,0,1,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,1862,0,0,0,0.0,0.0
0,0,0.0,9138,0,0,0,0,0,3543,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,1,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,2401,0,0,0,0.0,0.0
0,1,0.0,5759,0,0,0,0,0,6044,1,0,0,0.0,1,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,5278,0,0,0,0.0,0.0
0,0,0.0,9906,0,0,0,0,0,8361,1,1,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,8546,0,0,0,0.0,0.0
0,0,0.0,9692,0,0,1,1,0,7969,0,0,0,0.0,0,0.0,7,0,0,0,0.0,1,0.0,0,1,0.0,0,0,1999.0,1.0,0,1,0,1,0,9644,0,0,0,0.0,0.0
0,0,0.0,3974,0,0,0,0,0,1325,0,0,0,0.0,1,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,3513,0,0,0,0.0,0.0
0,0,0.0,5154,0,0,0,0,1,6044,0,0,0,0.0,0,0.0,6,0,0,0,0.0,0,0.0,0,1,0.0,0,0,2015.0,1.0,0,0,0,1,0,3936,0,0,0,0.0,0.0
0,0,0.0,2490,0,0,0,0,0,1325,0,0,1,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,1862,0,0,0,0.0,0.0
0,0,0.0,4361,0,0,0,0,0,6692,0,0,0,0.0,0,0.0,1,0,0,0,0.21246313516284376,0,0.0,0,0,0.0,0,0,1993.2237465955368,0.7875368648371562,0,0,0,1,0,2488,0,0,0,0.0,0.0
0,0,0.0,2164,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2011.0970798842347,1.0,0,0,0,1,0,3740,0,0,0,0.0,0.0
0,1,0.0,1708,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,3,0,0,0,1.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,0,1,1,9743,1,0,0,0.0,0.0
0,0,0.0,7864,0,0,0,0,0,3944,0,0,1,0.0,1,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,6814,0,0,0,0.0,0.0
0,0,0.0,4379,0,0,0,0,0,8040,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2016.0,0.0,0,0,0,1,0,4020,0,0,0,0.0,0.0
0,0,0.0,5902,0,0,0,0,0,1325,0,0,0,0.0,0,0.0,1,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,3224,0,0,0,0.0,0.0
0,0,0.0,5904,0,0,0,1,0,3944,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,1,0,1,0,3521,0,0,0,0.0,0.0
0,0,0.0,4533,0,0,0,0,1,9190,1,0,0,0.0,1,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,4960,0,0,0,0.0,0.0
0,0,0.0,8648,0,0,0,0,0,6692,0,0,0,0.0,0,0.0,1,0,0,0,1.0,1,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,2580,0,0,1,0.0,0.0
0,0,0.0,4051,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,1994.1241022694614,1.0,0,0,0,1,0,9907,0,0,0,0.0,0.0
0,0,0.0,4024,0,1,0,0,1,9337,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,2994,0,0,0,0.0,0.0
0,0,0.0,6040,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,3,0,0,0,0.9422004047034382,0,0.0,0,0,0.0,0,0,2017.9422004047035,0.05779959529656176,0,0,0,1,0,5188,0,0,0,0.0,0.0
0,0,0.0,9953,0,0,0,0,1,6044,0,0,0,0.0,0,0.0,1,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,3538,0,0,0,0.0,0.0
0,0,0.0,8013,0,0,0,0,0,5146,1,0,0,0.0,0,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,1,0,8841,0,1,0,0.0,0.0
0,0,0.0,6122,0,0,0,0,0,4034,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,6383,0,0,0,0.0,0.0
1,0,0.0,5366,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,1,0,0.0,0,0.0,0,1,0.0,0,0,2016.0,1.0,0,0,0,1,0,2441,0,0,0,0.0,0.0
0,0,0.0,1928,0,0,0,0,0,1641,0,0,0,0.0,0,0.0,2,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2020.0,1.0,1,0,0,1,0,2379,0,0,0,0.0,0.0
0,0,0.0,5989,0,0,0,0,0,7969,0,0,0,0.0,0,0.0,2,0,0,1,1.0,0,0.0,1,0,0.0,0,0,2019.0,0.0,1,0,0,1,1,2290,1,0,0,0.0,0.0
0,0,0.0,4350,0,0,0,0,1,9337,0,0,1,0.0,0,0.0,4,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,4713,0,0,0,0.0,0.0
0,0,0.0,7207,0,0,0,1,0,3325,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2011.0,1.0,1,1,0,1,0,6956,0,0,0,0.0,0.0
0,0,0.0,7014,0,0,0,0,0,8420,0,0,1,0.0,0,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,9361,1,0,0,0.0,0.0
0,0,0.0,7823,0,0,0,0,0,9337,0,0,0,0.0,1,0.0,1,0,1,1,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,6374,0,0,0,0.0,0.0
0,0,0.0,3141,0,0,0,0,1,7603,1,0,1,0.0,1,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2014.0,1.0,0,0,0,1,0,1363,0,0,0,0.0,0.0
0,0,0.0,5899,0,0,0,0,0,6692,1,0,1,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,0,1,0,1674,0,0,0,0.0,0.0
0,0,0.0,5695,0,0,0,0,0,6044,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,1,0,0,1,0,4077,0,0,0,0.0,0.0
0,0,0.0,4310,0,1,0,0,0,6304,0,0,0,0.0,0,0.0,1,0,0,0,0.15251428329954153,0,0.0,0,0,0.0,0,0,2009.610057133198,0.8474857167004585,0,0,0,1,0,3395,0,0,0,0.0,0.0
0,0,0.0,2955,0,0,0,0,1,6044,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2004.0,0.0,1,0,0,1,0,2212,0,0,0,0.0,0.0
0,0,0.0,8637,0,0,0,0,0,8040,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,7912,1,0,0,0.0,0.0
0,0,0.0,5519,0,0,0,0,1,9337,1,0,0,0.0,1,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,8762,0,0,0,0.0,0.0
0,0,0.0,8739,0,0,0,0,0,1325,0,0,0,0.0,0,0.0,1,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,2077,0,0,0,0.0,0.0
0,0,0.0,5838,0,0,0,1,0,3944,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,1,0,1,0,2003,0,0,0,0.0,0.0
0,0,0.0,6446,0,0,1,1,0,7969,0,0,0,0.0,0,0.0,7,0,0,0,0.0,1,0.0,0,1,0.0,0,0,1999.0,1.0,0,1,0,1,0,4621,0,0,0,0.0,0.0
0,0,0.0,9582,0,0,0,0,0,1325,0,0,0,0.0,1,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,6953,0,0,0,0.0,0.0
0,0,0.0,6906,0,1,0,0,1,7694,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,2994,0,0,0,0.0,0.0
0,0,0.0,9726,0,0,0,0,0,9337,1,0,0,0.0,0,0.0,6,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2002.0,1.0,0,0,0,1,1,8722,0,0,0,0.0,0.0
0,0,0.0,6542,0,0,0,0,0,8420,1,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,1,0,2045,0,0,0,0.0,0.0
0,0,0.0,4413,0,0,0,0,0,4466,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,4542,0,0,0,0.0,0.0
0,0,0.0,3948,0,0,0,0,0,9337,1,0,0,0.0,1,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,1,0,0,1,0,7821,0,0,0,0.0,0.0
1,0,0.0,5139,0,0,0,0,0,9805,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,1,0.0,0,0,2021.0,1.0,0,1,0,1,0,3040,0,0,0,0.0,0.0
0,0,0.0,8644,0,0,0,0,0,3543,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2007.0,0.0,0,0,0,1,0,4517,0,0,0,0.0,0.0
0,0,0.0,4379,0,0,0,0,0,6582,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,1,0,1,0,9622,0,0,0,0.0,0.0
0,0,0.0,9821,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2021.0,1.0,1,1,0,1,0,2314,0,0,0,0.0,0.0
0,0,0.0,9941,0,0,0,0,0,5146,1,0,0,0.0,0,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,1,0,3387,0,1,0,0.0,0.0
0,0,0.0,2312,0,0,0,0,0,7969,0,0,0,0.0,0,0.0,1,0,0,0,0.0,1,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,0,1,1,2797,0,0,0,0.0,0.0
0,0,0.0,2921,0,0,0,0,0,1325,0,0,1,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.0,1.0,0,0,0,1,0,5031,0,0,0,0.0,0.0
0,0,0.0,3938,0,0,0,0,0,1818,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,9838,0,0,0,0.0,0.0
0,1,0.0,4061,0,0,0,0,0,4096,0,0,0,0.0,0,0.0,1,0,0,0,0.0,1,0.0,1,0,0.0,0,0,2011.0,1.0,0,0,0,1,0,7927,0,0,1,0.0,0.0
0,0,0.0,9596,0,1,0,0,1,7694,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,2994,0,0,0,0.0,0.0
0,0,0.0,2139,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.8202775880878513,0,0.0,0,0,0.0,0,0,2010.8986120595607,0.17972241191214866,0,0,0,1,0,4627,0,0,0,0.0,0.0
0,0,0.0,9216,0,0,0,0,0,7694,0,0,1,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,4354,0,0,0,0.0,0.0
0,0,0.0,8522,0,0,0,0,0,6044,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1,1,5124,1,0,0,0.0,0.0
0,0,0.0,1831,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,7,1,0,0,1.0,0,0.0,0,1,0.0,0,0,2019.0,0.0,1,0,0,1,0,5189,0,0,0,0.0,0.0
0,0,0.0,1582,0,0,0,1,0,9337,0,0,0,0.0,1,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,1,0,1,0,9653,0,0,0,0.0,0.0
0,0,0.0,7317,0,1,0,0,0,6304,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2009.0,1.0,1,0,0,1,0,7987,0,0,0,0.0,0.0
0,0,0.0,3524,0,0,0,0,0,1468,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,5297,1,0,0,0.0,0.0
0,0,0.0,2002,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,5,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2006.0,1.0,0,0,0,1,0,7058,0,0,0,0.0,0.0
0,0,0.0,9955,0,1,0,0,0,4466,0,0,0,0.0,0,0.0,1,0,0,1,0.0,0,0.0,0,1,0.0,0,0,2020.0,1.0,0,0,0,1,1,8149,0,0,0,0.0,0.0
0,0,0.0,6932,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,1,2021.0,1.0,0,0,0,1,0,5499,0,0,0,0.0,0.0
0,0,0.0,8331,0,0,0,0,1,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2021.0,1.0,0,0,0,1,0,1109,1,0,0,0.0,0.0
0,0,0.0,4739,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,5075,0,0,0,0.0,0.0
0,0,0.0,9071,0,0,0,0,1,6044,0,0,0,0.0,0,0.0,1,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,8915,0,0,0,0.0,0.0
0,0,0.0,2400,0,0,0,0,0,8420,0,0,1,0.0,0,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,6951,1,0,0,0.0,0.0
0,0,0.0,4024,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,1.0,1,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,1322,1,0,0,0.0,0.0
0,0,0.0,3399,0,0,0,0,1,6044,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2004.0,0.0,1,0,0,1,0,2459,0,0,0,0.0,0.0
0,0,0.0,9274,0,0,0,1,0,9337,0,0,0,0.0,0,0.0,3,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2021.0,1.0,0,1,0,1,0,8762,0,0,0,0.0,0.0
0,0,0.0,1566,0,0,0,0,1,9337,0,0,0,0.0,0,0.0,4,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2021.0,1.0,0,0,0,1,0,5487,0,0,0,0.0,0.0
0,0,0.0,9682,0,0,0,0,1,9190,1,0,0,0.0,1,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,6152,0,0,0,0.0,0.0
0,0,0.0,7573,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,3,0,0,0,0.0,0,0.0,1,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,2219,0,0,0,0.0,0.0
0,0,0.0,2704,0,1,0,0,1,4034,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,4617,0,0,0,0.0,0.0
0,0,0.0,6832,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,1,2021.0,1.0,0,0,0,1,0,3620,0,0,0,0.0,0.0
0,0,0.0,1860,0,0,0,0,0,3543,0,0,0,0.0,0,0.0,2,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,1,0,4315,0,0,0,0.0,0.0
0,0,0.0,3806,0,0,0,0,0,3564,0,0,0,0.0,0,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,7735,0,0,0,0.0,0.0
0,0,0.0,9942,0,0,0,0,0,1723,1,0,1,0.0,0,0.0,4,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,1148,0,0,0,0.0,0.0
0,0,0.0,8301,0,0,0,0,1,9190,1,0,0,0.0,1,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,2099,0,0,0,0.0,0.0
0,0,0.0,4377,0,0,0,0,0,5146,1,1,1,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2021.0,0.0,0,0,0,1,0,7822,0,0,0,0.0,0.0
0,0,0.0,9141,0,0,0,0,0,9190,1,0,0,0.0,1,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,1,0,2176,0,0,0,0.0,0.0
0,0,0.0,1228,0,0,0,0,0,4096,0,0,0,0.0,0,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2014.0,1.0,0,0,0,1,0,2074,0,0,1,0.0,0.0
0,0,0.0,4487,0,0,0,1,0,4096,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,2,0,1,0,5199,0,0,1,0.0,0.0
0,0,0.0,9776,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.219183145901,0.0,1,0,0,1,0,5937,0,0,0,0.0,0.0
0,0,0.0,2081,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2018.0,0.0,0,0,0,1,0,5234,0,0,0,0.0,0.0
0,0,0.0,5872,0,1,0,0,0,6304,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2009.0,1.0,1,0,0,1,0,5569,0,0,0,0.0,0.0
0,0,0.0,8006,0,0,0,0,0,5288,0,0,0,0.0,1,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,8691,0,0,0,0.0,0.0
0,0,0.0,6539,0,0,0,0,0,1818,0,0,0,0.0,0,0.0,1,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,1,5865,0,0,0,0.0,0.0
0,0,0.0,4848,0,0,0,0,0,6692,1,0,1,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,0,1,0,8248,0,0,0,0.0,0.0
0,0,0.0,1111,0,0,0,0,1,8420,0,0,0,0.0,0,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,2496,0,0,0,0.0,0.0
0,1,0.0,3078,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,5,0,0,0,0.0,0,0.0,0,0,0.0,0,0,1988.0,0.0,0,0,0,1,0,8087,0,0,0,0.0,0.0
0,0,0.0,2270,0,0,0,0,0,3543,0,0,0,0.0,0,0.0,5,0,0,0,0.7821592379295481,0,0.0,0,0,0.0,0,0,2010.9605668586341,0.0,0,0,0,1,0,9294,0,0,0,0.0,0.0
0,0,0.0,7649,0,0,0,0,1,6044,0,0,0,0.0,0,0.0,1,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,7274,0,0,0,0.0,0.0
0,0,0.0,5506,0,0,0,0,0,9337,1,0,0,0.0,0,0.0,6,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2002.0,1.0,0,0,0,1,1,4933,0,0,0,0.0,0.0
0,1,0.0,7659,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,4,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,4104,1,0,0,0.0,0.0
0,0,0.0,9314,0,0,0,0,0,9190,0,0,0,0.0,0,0.0,1,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,8928,0,0,0,0.0,0.0
0,0,0.0,3414,0,0,0,0,0,2608,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,1,0,8036,1,0,0,0.0,0.0
1,0,0.0,5295,0,0,0,0,0,1325,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,1322,1,0,0,0.0,0.0
0,0,0.0,1885,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,1.0,1,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,4567,1,0,0,0.0,0.0
0,0,0.0,1861,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2020.0,0.0,0,0,0,1,0,8040,0,0,0,0.0,0.0
0,0,0.0,9770,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,6,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.0,1.0,0,1,0,1,1,6237,0,1,0,0.0,0.0
0,0,0.0,6677,0,0,0,0,0,1325,0,0,1,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,1308,0,0,0,0.0,0.0
0,0,0.0,6446,0,0,1,1,0,7969,0,0,0,0.0,0,0.0,7,0,0,0,0.0,1,0.0,0,1,0.0,0,0,1999.0,1.0,0,1,0,1,0,4621,0,0,0,0.0,0.0
0,0,0.0,4723,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,7,0,0,0,1.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,0,1,0,4914,1,0,0,0.0,0.0
0,1,0.0,7286,0,0,0,0,0,3325,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.0,1.0,0,0,0,1,0,1901,0,0,0,0.0,0.0
0,0,0.0,7966,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,9,0,0,0,0.8933989551103119,0,0.0,0,1,0.0,0,0,2018.7867979102207,0.10660104488968813,0,0,0,1,0,6626,0,0,0,0.0,0.0
0,0,0.0,6020,0,0,0,0,0,7969,0,0,0,0.0,0,0.0,2,0,0,1,1.0,0,0.0,1,0,0.0,0,0,2019.0,0.0,1,0,0,1,1,2153,1,0,0,0.0,0.0
0,0,0.0,5071,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,0.16333744216205515,0,0.0,0,0,0.0,0,0,2017.836662557838,0.8366625578379449,0,0,0,1,0,1660,0,0,0,0.0,0.0
0,0,0.0,8344,0,0,0,0,0,7969,0,0,0,0.0,0,0.0,6,0,0,0,0.11373834873502087,0,0.0,0,0,0.0,0,0,2001.2747669747005,0.8862616512649791,0,0,0,1,0,2733,0,0,0,0.0,0.0
0,0,0.0,6080,0,0,0,0,1,1561,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2013.0006441236665,0.0,0,0,0,1,0,3939,0,0,0,0.0,0.0
0,0,0.0,2778,0,0,0,0,0,7603,0,0,1,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,1,0,2014.0,1.0,1,0,0,1,1,5045,0,0,0,0.0,0.0
0,1,0.0,1534,0,0,0,0,0,7694,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,1670,1,0,0,0.0,0.0
0,0,0.0,8132,0,0,0,0,1,5288,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,1,0.0,0,0,2019.0,0.0,0,0,0,1,0,4343,0,0,0,0.0,0.0
0,0,0.0,3851,0,0,0,1,0,4096,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2010.0,0.0,0,1,0,1,0,8248,0,0,0,0.0,0.0
0,0,0.0,2421,0,0,0,0,1,4466,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,9177,0,0,0,0.0,0.0
0,0,0.0,7287,0,0,0,0,0,3944,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2004.0,1.0,0,1,0,1,0,2927,0,0,0,0.0,0.0
0,0,0.0,2507,0,0,0,0,0,1325,0,0,0,0.0,1,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,1052,0,0,0,0.0,0.0
0,0,0.0,9075,0,1,0,0,0,7694,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,1316,0,0,0,0.0,0.0
0,0,0.0,7564,0,0,0,0,0,9337,0,0,0,0.0,1,0.0,1,0,0,0,0.0,0,0.0,0,1,0.0,0,0,2017.0,1.0,0,0,0,1,0,5336,0,0,0,0.0,0.0
0,0,0.0,2815,0,0,0,0,0,9494,0,0,0,0.0,0,0.0,1,0,0,0,0.3633419708907384,0,0.0,0,0,0.0,0,0,1998.7169689811758,0.6366580291092616,0,0,0,1,0,6919,0,0,0,0.0,0.0
0,0,0.0,8526,0,0,0,0,0,6044,0,0,0,0.0,0,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,1,4344,0,0,0,0.0,0.0
0,0,0.0,9552,0,0,0,1,0,1818,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,5031,0,0,0,0.0,0.0
0,0,0.0,9392,0,0,0,0,0,1723,1,0,0,0.0,1,0.0,1,0,0,0,1.0,0,0.0,1,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,8517,0,0,0,0.0,0.0
0,0,0.0,5158,0,0,0,0,0,1680,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,6485,0,0,0,0.0,0.0
