girls,rating_R,cast,man,man,high,high,family,father,country,rating_TV-G,rating_NR,love,love,woman,home,rating_G,american,duration,black,life,life,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,school,movie,type,director,christmas,girl,girl,city,rating_TV-Y7,rating_PG-13
0,0.0,3948,0,0,0,0,0,0,4034,0.0,0.0,0,0,0,0,0.0,0,1,0,0,1,1.0,1,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,6367,0,0,0,0,0.0,0.0
0,0.0,1271,0,1,0,0,1,0,6304,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,1,2045,0,0,0,0,0.0,0.0
0,0.0,8399,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,4567,0,0,0,0,1.0,0.0
0,0.0,3985,0,0,0,0,0,0,6762,0.0,0.0,0,1,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,1,1254,0,0,0,0,0.0,0.0
0,0.0,7322,0,0,0,0,0,0,3543,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,2871,0,0,0,0,1.0,0.0
0,0.0,8559,0,0,0,0,0,0,9337,0.0,0.0,0,0,1,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,1,2019.0,0.0,0,0,1,2550,0,0,0,0,0.0,0.0
0,0.0,9195,0,0,0,0,0,1,6304,0.0,0.0,1,0,0,0,0.0,0,1,1,0,0,1.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,1,5972,0,0,0,0,0.0,0.0
0,0.0,9507,0,0,1,1,0,0,7969,0.0,0.0,0,0,0,0,0.0,0,7,0,0,0,0.0,1,0.0,1,0.0,0,0,1999.0,1.0,1,0,1,9668,0,0,0,0,0.0,0.0
0,0.0,3049,0,0,0,0,0,0,6762,0.0,0.0,0,1,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,1,4889,0,0,0,0,0.0,0.0
0,0.0,6828,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2003.0,1.0,0,0,1,4272,0,0,0,0,0.0,0.0
