rating_R,cast,man,man,family,country,young,rating_TV-G,love,love,woman,home,rating_G,duration,black,life,life,rating_TV-MA,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0.0,8648,0,0,0,9337,0,0.0,0,0,1,0,0.0,89,0,0,0,0.0,0,0.0,0,0,1997.0,0.0,0,0,0,0,0,6580,0.0,0,0,0,0.0,1.0
0.0,1377,0,0,0,4034,0,0.0,0,0,0,0,0.0,123,0,0,0,0.0,0,0.0,1,0,2016.0,0.0,0,0,0,0,0,1064,0.0,0,0,0,0.0,0.0
0.0,3922,0,0,0,9337,0,0.0,0,0,0,0,0.0,105,0,0,0,0.1310565250794008,0,0.0,0,0,1998.1453566019056,0.0,0,0,0,0,0,4291,0.0,0,0,0,0.0,0.8689434749205992
1.0,4947,0,0,0,9337,0,0.0,0,0,0,0,0.0,106,0,0,0,0.0,0,0.0,0,0,2019.1486512353122,0.0,0,0,0,0,0,3833,0.0,0,0,0,0.0,0.0
0.3308823493570894,2065,0,0,0,9337,0,0.0,0,0,0,0,0.0,95,0,0,0,0.0,0,0.0,0,0,2018.6764706025717,0.0,0,0,0,0,0,1250,0.0,0,0,0,0.0,0.6691176506429106
0.0,4108,0,0,0,7694,0,0.0,0,0,0,0,0.0,98,0,0,0,1.0,0,0.0,0,0,2016.6854426198058,0.0,0,0,0,0,0,7981,0.0,0,0,0,0.0,0.0
1.0,4509,0,1,1,9337,0,0.0,0,0,0,0,0.0,77,0,0,1,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,9226,0.0,0,0,0,0.0,0.0
0.23037164503054441,8782,0,0,0,3543,0,0.0,0,0,0,0,0.0,96,0,0,0,0.7696283549694556,0,0.0,0,0,2017.6177701298168,0.0,0,0,0,0,0,6522,0.0,0,0,0,0.0,0.0
0.0,5555,0,0,0,9337,0,0.0,0,0,0,0,0.0,126,0,0,0,0.22225205794496017,0,0.0,0,0,2013.3335123476697,0.0,0,0,0,0,0,5887,0.0,0,0,0,0.0,0.7777479420550398
0.0,1878,0,0,0,9337,0,0.0,0,0,0,0,0.0,99,0,0,0,0.0,0,0.0,0,0,2015.4168725587085,0.9352080620787259,0,0,0,0,0,3039,0.0,0,0,0,0.0,0.06479193792127413
0.0,3429,0,0,0,1325,0,0.0,0,1,0,0,0.0,161,0,0,1,1.0,0,0.0,0,0,1997.0,0.0,0,0,0,0,0,4053,0.0,0,0,0,0.0,0.0
0.0,3174,0,0,0,7356,0,0.0,0,0,0,0,0.0,77,0,0,0,1.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,2807,0.0,0,0,0,0.0,0.0
0.834086770073011,8536,0,0,0,8476,0,0.0,0,0,0,0,0.0,88,0,0,0,0.0,0,0.0,0,0,2014.5113015510951,0.0,0,0,0,0,0,7254,0.0,0,0,0,0.0,0.16591322992698898
0.0,1975,1,1,0,1325,1,0.0,0,0,0,0,0.0,137,0,0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,0,7051,0.0,0,0,0,0.0,0.0
0.0,1126,0,0,0,9337,0,0.0,0,0,0,0,0.0,84,0,0,0,1.0,0,0.0,0,0,2021.0,0.0,1,0,0,0,0,4366,0.0,0,0,0,0.0,0.0
0.0,7891,0,0,0,7694,0,0.0,0,0,0,0,0.0,94,0,0,0,1.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,8462,0.0,0,0,0,0.0,0.0
0.0,8544,0,0,0,1325,0,0.0,0,0,0,0,0.0,123,0,0,0,0.8203257010661257,0,0.0,0,0,2005.9219542063968,0.17967429893387432,0,0,0,0,0,9169,0.0,0,0,0,0.0,0.0
0.0,5185,0,1,0,7694,1,0.0,0,0,1,0,0.0,105,0,0,0,0.0,0,0.0,0,0,2017.0,1.0,0,0,0,0,0,3957,0.0,0,0,0,0.0,0.0
0.0,2841,0,0,0,4096,1,0.0,0,0,0,0,0.0,106,0,1,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,1446,0.0,0,0,0,0.0,0.0
0.0,6149,0,0,0,1325,0,0.0,0,0,1,0,0.0,154,0,0,0,0.0,0,0.0,0,0,1995.0,1.0,1,0,0,0,0,2562,0.0,0,0,0,0.0,0.0
0.0,9482,0,0,0,3278,0,0.0,0,0,0,0,0.0,90,0,0,0,0.9918821072247456,0,0.0,0,0,2018.9756463216743,0.008117892775254432,0,0,0,0,0,5312,0.0,0,0,0,0.0,0.0
1.0,7864,0,0,0,9337,0,0.0,0,0,0,0,0.0,91,0,0,0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,1,5133,0.0,0,0,0,0.0,0.0
